IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,
33403800,0150200,LEBANON JUNCTION POLICE DEPT.,Accepted,BULLITT,I 0065,,I65 S,,,,,,,,,37.833610654,-85.717890561,105.131,6/19/2024 12:00:00 AM,1315,1,1,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,6/19/2024 2:35:18 PM,False,601,Accepted,
33403796,0150200,LEBANON JUNCTION POLICE DEPT.,Accepted,BULLITT,I 0065,,I65 N,,,,,,,,,37.833982783,-85.717412165,105.192,6/18/2024 12:00:00 AM,0715,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,6/19/2024 2:35:13 PM,False,601,Accepted,
33402642,1060000,SHELBY COUNTY SHERIFF DEPT.,Accepted,SHELBY,I 0064,,I64 W,,,,,,,,,38.206593578,-85.339719039,28.008,6/18/2024 12:00:00 AM,1637,2,2,0,0,CLOUDY,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/19/2024 9:02:00 AM,False,10,Accepted,
33401801,0560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,US0031W,3100BLK,DIXIE,HWY,,,,,,,,38.204045142,-85.800259107,16.257,6/18/2024 12:00:00 AM,1303,2,2,0,0,CLOUDY,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/19/2024 1:38:14 AM,False,7134,Accepted,
33399873,0100100,ASHLAND POLICE DEPARTMENT,Accepted,BOYD,,,BEECH,ST,,,,,WOODLAWN,,FLOYD,38.456862939,-82.659535861,0.452,6/18/2024 12:00:00 AM,1315,2,1,0,0,CLEAR,DRY,False,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/18/2024 3:38:22 PM,False,1130,Accepted,
33404536,0930400,OLDHAM COUNTY POLICE DEPT.,Accepted,OLDHAM,I 0071,,I71 S,,,,,I 0071,I71 S REST AREA13 OFF RAMP,I 0071,I71 S REST AREA13 ON RAMP,38.338771908,-85.519372407,12.913,6/18/2024 12:00:00 AM,0921,3,3,0,0,CLOUDY,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,6/19/2024 5:24:47 PM,False,3105,Accepted,
33397552,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 E,,,,,,,,,38.217876571,-85.417685668,23.691,6/17/2024 12:00:00 AM,0840,2,2,0,0,CLOUDY,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/18/2024 7:06:40 AM,False,7316,Accepted,
33408674,0340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,I 0075,,I75 SB,,,,,I 0075,I75 SB EXIT113 ON RAMP FROM US27,I 0064,I75 SB EXIT111 RAMP TO I64 EB,38.061452538,-84.437961568,111.517,6/17/2024 12:00:00 AM,1430,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/20/2024 1:41:00 PM,False,57922,Accepted,
33408672,0340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,I 0075,,I75 SB,,,,,I 0075,I75 SB EXIT113 ON RAMP FROM US27,I 0064,I75 SB EXIT111 RAMP TO I64 EB,38.062487769,-84.439594401,111.629,6/17/2024 12:00:00 AM,1430,1,1,0,0,CLEAR,DRY,False,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/20/2024 1:40:55 PM,False,57922,Accepted,
33398363,0900100,BARDSTOWN POLICE DEPARTMENT,Accepted,NELSON,US0062,,STEPHEN FOSTER,AVE,W,US0031E,CATHEDRAL,,,,,37.810073445,-85.471625003,14.273,6/17/2024 12:00:00 AM,1226,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DAYLIGHT,,,6/18/2024 10:13:10 AM,False,2907,Accepted,
33395779,0570100,NICHOLASVILLE POLICE DEPT.,Accepted,JESSAMINE,US0027,,NICHOLASVILLE,BYP,,,,US0027X,MAIN,US0027,US27,37.855087929,-84.587987464,6.249,6/17/2024 12:00:00 AM,0825,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & HILLCREST,DAYLIGHT,,,6/17/2024 6:06:48 PM,False,543,Accepted,
33398679,0470000,HARDIN COUNTY SHERIFF DEPT.,Accepted,HARDIN,I 0065,,I65 N,,,,,,,,,37.597366997,-85.868253210,85.772,6/16/2024 12:00:00 AM,1236,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/18/2024 11:23:52 AM,False,954,Accepted,
33394938,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,I 0065,110,I65 NB,,,I 0065,I65 TURN AROUND109,,,,,37.906009093,-85.692154213,110.437,6/16/2024 12:00:00 AM,1329,2,2,0,0,CLEAR,DRY,True,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/17/2024 2:54:22 PM,False,1031,Accepted,
33392809,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 W,,,I 0064,I265 N EXIT25B RAMP TO I64 W,,,,,38.222830890,-85.505276291,18.943,6/15/2024 12:00:00 AM,1658,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/17/2024 7:50:36 AM,False,2109,Accepted,
33393260,1060000,SHELBY COUNTY SHERIFF DEPT.,Accepted,SHELBY,I 0064,,I64 E,,,,,,,,,38.211667895,-85.372720882,26.175,6/15/2024 12:00:00 AM,1458,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,6/17/2024 9:16:28 AM,False,41,Accepted,
33400800,0340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,US0068,,HARRODSBURG,RD,,,,,WELLINGTON,US0068,US68 CROSSOVER,38.004481072,-84.567620539,1.950,6/14/2024 12:00:00 AM,1119,3,3,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/18/2024 7:22:18 PM,False,56413,Accepted,
33400799,0340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,,717,BROADWAY,,N,,,,,,,38.058861857,-84.486177051,0.000,6/14/2024 12:00:00 AM,0941,2,2,0,0,CLOUDY,DRY,False,COLLISION IN PARKING LOT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/18/2024 7:22:14 PM,False,59791,Accepted,
33392743,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 S,,,,,I 0064,I265 S EXIT25B RAMP TO I64 W,I 0265,I265 S EXIT27 ON RAMP FROM US60,38.232313389,-85.504781952,26.109,6/14/2024 12:00:00 AM,1335,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/17/2024 7:46:31 AM,False,2109,Accepted,
33408363,0890000,MUHLENBERG CO SHERIFF DEPT,Accepted,MUHLENBERG,KY0601,,KY601,,,,,,,,,37.241654671,-87.231105711,2.743,6/14/2024 12:00:00 AM,1412,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/20/2024 11:53:07 AM,False,1513,Accepted,
33431421,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 SB,,,,,,,,,38.238780531,-85.504258435,26.559,6/14/2024 12:00:00 AM,1554,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/26/2024 6:57:45 AM,False,8410,Accepted,
33392731,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,,,,,,,,,,38.295646150,-85.546553815,0.293,6/14/2024 12:00:00 AM,1159,2,2,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,CURVE & LEVEL,DAYLIGHT,KY1447,I 0265,6/17/2024 7:45:38 AM,False,7369,Accepted,
33389875,KSP1400,KY STATE POLICE POST 14,Accepted,CARTER,I 0064,,I64 E,,,,,,,,,38.327812896,-83.039603768,165.875,6/14/2024 12:00:00 AM,0500,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,6/16/2024 10:27:10 AM,False,400,Accepted,
33426246,0830000,MENIFEE COUNTY SHERIFF DEPT.,Accepted,MENIFEE,US0460,,US460,,W,,,,,,,37.958371745,-83.667692197,6.220,6/13/2024 12:00:00 AM,0819,2,1,0,0,CLOUDY,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,6/25/2024 3:05:04 AM,False,303,Accepted,
33393198,0561500,UNIV. OF LOUISVILLE POLICE,Accepted,JEFFERSON,,2026,UNITY,PL,,,,,,,,38.218144437,-85.761994518,0.049,6/13/2024 12:00:00 AM,0420,1,1,0,0,CLEAR,DRY,True,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,6/17/2024 9:06:48 AM,False,5709,Accepted,
33383699,0150200,LEBANON JUNCTION POLICE DEPT.,Accepted,BULLITT,I 0065,,I65 S,,,,,,,,,37.856437586,-85.708847919,106.808,6/13/2024 12:00:00 AM,1045,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/14/2024 12:13:36 PM,False,601,Accepted,
33387354,0080000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,I 0075,,I75 S,,,,,,,,,38.841278800,-84.617097883,170.105,6/13/2024 12:00:00 AM,1828,2,2,0,1,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/15/2024 3:05:32 PM,False,3209,Accepted,
33392712,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 WB,,,,,,,,,38.223143804,-85.514474470,18.441,6/13/2024 12:00:00 AM,1848,4,4,0,7,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/17/2024 7:44:27 AM,False,5564,Accepted,
33380030,0730100,PADUCAH POLICE DEPARTMENT,Accepted,MCCRACKEN,US0045,,US45,,,,IROQUOIS,,,,,37.045835342,-88.655820600,7.561,6/13/2024 12:00:00 AM,1254,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,6/13/2024 4:20:28 PM,False,401,Accepted,
33381982,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0480,,CEDAR GROVE,RD,,KY6318,BUFFALO RUN,,,,,37.978641229,-85.693313713,1.165,6/13/2024 12:00:00 AM,1510,2,2,0,0,CLEAR,DRY,False,REAR END - ONE VEHICLE TURNING RIGHT,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/14/2024 5:14:26 AM,False,076,Accepted,
33378705,0150100,SHEPHERDSVILLE POLICE DEPT.,Accepted,BULLITT,KY0480,,CEDAR GROVE,RD,,,,I 0065,I65 N EXIT116 ON RAMP FROM KY480 E,I 0065,I65 S EXIT116 ON RAMP FROM KY480 W,37.978599630,-85.695756442,1.046,6/13/2024 12:00:00 AM,0700,3,3,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/13/2024 10:20:27 AM,False,076,Accepted,
33384635,0340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,US0068,,HARRODSBURG,RD,,,,,FORT HARRODS,,CAVE HILL,38.008428781,-84.563042043,2.318,6/13/2024 12:00:00 AM,1320,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,6/14/2024 4:10:16 PM,False,56412,Accepted,
33382625,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,US HWY 41,,,,,,,,,37.850090289,-87.567422862,,6/13/2024 12:00:00 AM,1110,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/14/2024 7:50:14 AM,False,82,Accepted,
33377951,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1065,,OUTER,LOOP,,,,,,,,38.136295993,-85.700554676,5.272,6/12/2024 12:00:00 AM,1100,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,6/13/2024 6:41:23 AM,False,5410,Accepted,
