IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,
30945862,1000100,SOMERSET POLICE DEPARTMENT,Accepted,PULASKI,KY0461,,KY461,,,,,,MARK SHOPVILLE,,BARNESBURG,37.162839022,-84.496688108,0.225,12/16/2022 12:00:00 AM,1620,2,2,0,1,CLEAR,DRY,False,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,12/17/2022 11:06:11 AM,False,42,Accepted,
30951006,1190000,WOLFE COUNTY SHERIFF DEPT.,Accepted,WOLFE,KY2028,,FLATMARY,RD,,,,,,,,37.695708856,-83.518555981,2.361,12/15/2022 12:00:00 AM,1035,2,2,0,0,CLEAR,DRY,False,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,12/19/2022 8:09:06 AM,False,11,Accepted,
30933846,KSP0700,KY STATE POLICE POST 07,Accepted,MADISON,KY0021,,BIG HILL,RD,,,,,,,,37.563593162,-84.257002686,11.063,12/13/2022 12:00:00 AM,1700,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,12/14/2022 1:12:18 PM,False,125,Accepted,
30924641,0110100,DANVILLE POLICE DEPARTMENT,Accepted,BOYLE,,,4TH,ST,N,,,US0127,MAIN,,BROADWAY,37.647126288,-84.773925127,0.083,12/12/2022 12:00:00 AM,1230,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,12/12/2022 2:36:54 PM,False,696,Accepted,
30931244,1000000,PULASKI COUNTY SHERIFF DEPT.,Accepted,PULASKI,KY0461,,KY461,,,KY3268,OLD MOUNT VERNON,,,,,37.188739727,-84.471327955,2.500,12/10/2022 12:00:00 AM,1804,2,2,0,0,CLOUDY,WET,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,12/13/2022 11:30:18 PM,False,1145,Accepted,
30923136,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 NB,,,,,,,,,38.224998676,-85.505287126,25.637,12/9/2022 12:00:00 AM,1337,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,12/12/2022 9:50:28 AM,False,2142,Accepted,
30910220,0080000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,KY0338,,RICHWOOD,RD,,,FROGTOWN CONN,,,,,38.916613195,-84.632271132,0.459,12/6/2022 12:00:00 AM,2023,2,2,0,0,RAINING,WET,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,12/8/2022 1:46:13 PM,False,3704,Accepted,
30911552,0300000,DAVIESS COUNTY SHERIFF DEPT.,Accepted,DAVIESS,US0060,,US60,,,,,,KELLY CEMETERY,,TOLER BRIDGE,37.882903325,-86.967368171,30.092,12/5/2022 12:00:00 AM,0717,4,4,0,3,CLOUDY,WET,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR TO REAR,STRAIGHT & GRADE,DAYLIGHT,,,12/8/2022 6:35:30 PM,False,1120,Accepted,
30899985,0930400,OLDHAM COUNTY POLICE DEPT.,Accepted,OLDHAM,I 0071,,I71 S,,,,,,,,,38.366514554,-85.451076044,17.121,12/5/2022 12:00:00 AM,1504,2,2,0,0,CLOUDY,DRY,False,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,12/6/2022 11:19:33 AM,False,3072,Accepted,
30959873,0340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,I 0075,,I75 S,,,,,,,,,38.075769534,-84.455972446,112.896,12/3/2022 12:00:00 AM,0625,2,2,0,0,RAINING,WET,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,12/21/2022 5:31:29 AM,False,44376,Accepted,
30885516,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,OMAR KHAYYAM,BLVD,,,JOHNSONTOWN,,,,,38.121615442,-85.869923766,0.003,12/2/2022 12:00:00 AM,0345,2,2,0,0,CLEAR,DRY,True,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,12/2/2022 8:08:47 AM,False,5211,Accepted,
30911570,KSP0400,KY STATE POLICE POST 04,Accepted,HARDIN,I 0065,,I65 S,,,,,,,,,37.605130312,-85.866901209,86.308,12/2/2022 12:00:00 AM,2320,2,2,0,0,RAINING,WET,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,12/8/2022 6:42:06 PM,False,875,Accepted,
30904922,KSP3200,KY STATE POLICE DESI WEST,Accepted,HARDIN,US0031W,,DIXIE,AVE,N,,,,,,,37.717758170,-85.878771581,18.707,12/2/2022 12:00:00 AM,1303,4,4,0,1,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,12/7/2022 10:55:20 AM,False,0197,Accepted,
30892927,0470000,HARDIN COUNTY SHERIFF DEPT.,Accepted,HARDIN,I 0065,,I65 N,,,,,,,,,37.583757365,-85.871108661,84.820,12/1/2022 12:00:00 AM,1650,2,2,0,0,CLEAR,DRY,True,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,12/4/2022 7:28:09 PM,False,6,Accepted,
30885802,KSP0900,KY STATE POLICE POST 09,Accepted,PIKE,US0460,,US460,,,,,,,,,37.424121762,-82.468886893,3.511,12/1/2022 12:00:00 AM,0750,3,1,0,2,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,CURVE & LEVEL,DAYLIGHT,,,12/2/2022 8:57:22 AM,False,505,Accepted,
30956301,0260100,MANCHESTER POLICE DEPARTMENT,Accepted,CLAY,US0421,,US421,,S,,,,,,,37.136475686,-83.762867172,16.563,12/1/2022 12:00:00 AM,0741,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & LEVEL,DAWN,,,12/20/2022 10:09:41 AM,False,106,Accepted,
30885774,0080000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,I 0075,,,,,,,,,,,38.919166521,-84.630166811,0.131,12/1/2022 12:00:00 AM,1336,2,2,0,0,CLOUDY,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DAYLIGHT,I 0075,RICHWOOD DR,12/2/2022 9:23:51 AM,False,3743,Accepted,
30928608,KSP0600,KY STATE POLICE POST 06,Accepted,GRANT,I 0075,,I75 S,,,,,,,,,38.583356089,-84.588441416,151.114,11/29/2022 12:00:00 AM,1329,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,12/13/2022 11:45:45 AM,False,751,Accepted,
30960089,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 EB,,,,,I 0265,I265 EB EXIT23 ON RAMP FROM KY155,I 0064,I265 NB EXIT25A RAMP TO I64 EB,38.201345111,-85.507485587,23.999,11/29/2022 12:00:00 AM,0735,3,3,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,,,12/21/2022 7:47:10 AM,False,2506,Accepted,
30895578,KSP0200,KY STATE POLICE POST 02,Accepted,CHRISTIAN,I 0024,,I24 W,,,,,,,,,36.646061001,-87.344719957,92.957,11/29/2022 12:00:00 AM,0824,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,12/5/2022 10:59:55 AM,False,449,Accepted,
30862561,1000100,SOMERSET POLICE DEPARTMENT,Accepted,PULASKI,KY0461,,KY461,,,,,KY0461,KY461 TURN LANE,,MARK SHOPVILLE,37.161004882,-84.497574729,0.097,11/27/2022 12:00:00 AM,0331,2,2,0,0,RAINING,WET,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,11/27/2022 7:34:47 AM,False,23,Accepted,
30876252,0470000,HARDIN COUNTY SHERIFF DEPT.,Accepted,HARDIN,I 0065,,I65 S,,,,,,,,,37.608879768,-85.866094384,86.575,11/26/2022 12:00:00 AM,1300,2,2,0,2,CLOUDY,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & LEVEL,DAYLIGHT,,,11/30/2022 9:38:16 AM,False,961,Accepted,
30858250,0020100,SCOTTSVILLE POLICE DEPARTMENT,Accepted,ALLEN,US0231,,VETERANS MEMORIAL,HWY,,,,,,,,36.756255137,-86.216081518,0.156,11/23/2022 12:00:00 AM,0640,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,11/25/2022 6:14:12 PM,True,11726,Accepted,
30854723,0470100,ELIZABETHTOWN POLICE DEPT.,Accepted,HARDIN,US0031W,,DIXIE,AVE,N,,DIECKS,,,,,37.708443986,-85.874033538,18.051,11/23/2022 12:00:00 AM,2247,1,1,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,11/24/2022 3:44:05 AM,False,0148,Accepted,
30865670,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,,,,,,,,,,38.221868766,-85.505445138,0.194,11/23/2022 12:00:00 AM,1638,2,2,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,CURVE & HILLCREST,DAYLIGHT,I 0064,I 0265,11/28/2022 8:09:36 AM,False,2109,Accepted,
30907501,0260100,MANCHESTER POLICE DEPARTMENT,Accepted,CLAY,US0421,,US421,,S,,,,,,,37.136680044,-83.763498200,16.600,11/22/2022 12:00:00 AM,1113,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,12/7/2022 10:02:54 PM,False,104,Accepted,
30875659,0080500,CINCINNATI-N KY INT AIRPORT PD,Accepted,BOONE,KY0020,,PETERSBURG,RD,,,,,,,,39.072212692,-84.682310313,17.992,11/22/2022 12:00:00 AM,0349,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,11/30/2022 7:40:27 AM,False,352,Accepted,
30864495,0760200,RICHMOND POLICE DEPARTMENT,Accepted,MADISON,KY0876,,EASTERN,BYP,,,ROY AND SUE KIDD,,,,,37.734081690,-84.298884793,8.530,11/21/2022 12:00:00 AM,0700,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,11/28/2022 1:17:09 AM,False,9408,Accepted,
30846145,0730000,MCCRACKEN COUNTY SHERIFF DEPT.,Accepted,MCCRACKEN,KY1286,,FRIENDSHIP,RD,N,,,,,,,37.038724890,-88.664889340,3.798,11/21/2022 12:00:00 AM,0940,2,2,0,0,CLEAR,DRY,True,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,11/22/2022 9:33:20 AM,False,51,Accepted,
30857652,0470100,ELIZABETHTOWN POLICE DEPT.,Accepted,HARDIN,US0031W,,DIXIE,AVE,N,,,,MEMORIAL,,DIECKS,37.708927439,-85.874350132,18.047,11/20/2022 12:00:00 AM,1641,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,11/25/2022 2:57:12 PM,False,0151,Accepted,
30851136,KSP0200,KY STATE POLICE POST 02,Accepted,CHRISTIAN,I 0024,,I24 W,,,,,,,,,36.650823524,-87.357189571,92.189,11/19/2022 12:00:00 AM,1347,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,11/23/2022 9:37:52 AM,False,449,Accepted,
30837611,0930400,OLDHAM COUNTY POLICE DEPT.,Accepted,OLDHAM,I 0071,,I71 N,,,I 0071,I71 N EXIT14 OFF RAMP TO KY329,,,,,38.343402801,-85.497403085,14.093,11/19/2022 12:00:00 AM,1205,2,2,0,0,CLEAR,DRY,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,11/20/2022 8:42:58 AM,False,3060,Accepted,
30841159,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 N,,,,,,,,,38.274827420,-85.500439085,29.077,11/18/2022 12:00:00 AM,1251,2,2,0,0,CLEAR,DRY,True,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,11/21/2022 10:07:25 AM,False,4903,Accepted,
30831154,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0071,,I71 N,,,,,,,,,38.321631340,-85.557696783,10.500,11/17/2022 12:00:00 AM,1230,3,3,0,0,CLOUDY,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,11/18/2022 8:07:51 AM,False,7316,Accepted,
30827482,0080000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,KY0536,,MT ZION,RD,,,,,BERBERICH,,LAKESIDE,38.956423679,-84.624803027,13.898,11/16/2022 12:00:00 AM,1338,2,2,0,0,FOG,WET,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,11/17/2022 11:09:44 AM,False,3718,Accepted,
30823657,0340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,I 0064,,I64 W,,,,,,,,,38.062002517,-84.396594045,83.358,11/16/2022 12:00:00 AM,0733,2,2,0,0,CLOUDY,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,11/16/2022 12:46:12 PM,False,55504,Accepted,
30824245,0410100,WILLIAMSTOWN POLICE DEPARTMENT,Accepted,GRANT,I 0075,145,I75 N,,,,,,,,,38.494127599,-84.586835667,144.646,11/15/2022 12:00:00 AM,2049,2,2,0,0,RAINING,WET,True,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,,,11/16/2022 3:17:40 PM,False,W409,Accepted,
30816944,0340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,I 0075,,I75 N,,,,,I 0075,I75 N EXIT113 OFF RAMP TO US27,I 0064,I64 W,38.065153056,-84.442904274,111.870,11/14/2022 12:00:00 AM,1937,2,2,0,3,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,11/15/2022 12:12:08 AM,False,58943,Accepted,
30819144,0300100,OWENSBORO POLICE DEPARTMENT,Accepted,DAVIESS,,,BRENTWOOD,DR,,,GRIFFITH,,,,,37.734808910,-87.125078638,0.006,11/14/2022 12:00:00 AM,0748,2,2,0,0,CLOUDY,DRY,False,COLLISION WITH PARKED VEHICLE,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,11/15/2022 1:18:23 PM,False,423,Accepted,
30814068,KSP0300,KY STATE POLICE POST 03,Accepted,SIMPSON,I 0065,,I65 SB,,,,,,,,,36.756641411,-86.488726985,9.414,11/12/2022 12:00:00 AM,0515,2,2,0,0,RAINING,WET,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAWN,,,11/14/2022 11:01:30 AM,False,1170,Accepted,
30809857,0080000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,KY0536,,MT ZION,RD,,,,,BERBERICH,US0025,US25 TURN LANE,38.956419007,-84.624785955,13.899,11/12/2022 12:00:00 AM,0920,2,2,0,0,SNOWING,WET,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,11/13/2022 9:26:14 AM,False,3712,Accepted,
30813681,KSP0200,KY STATE POLICE POST 02,Accepted,CHRISTIAN,I 0024,,I24 W,,,,,,,,,36.647576155,-87.348461241,92.722,11/11/2022 12:00:00 AM,1211,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,11/14/2022 9:48:27 AM,False,1043,Accepted,
30813680,KSP0200,KY STATE POLICE POST 02,Accepted,CHRISTIAN,I 0024,,I24 W,,,,,,,,,36.681969069,-87.404396068,88.767,11/11/2022 12:00:00 AM,0932,2,2,0,0,CLOUDY,WET,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,11/14/2022 9:48:18 AM,False,1043,Accepted,
30812116,0630000,LAUREL COUNTY SHERIFF DEPT.,Accepted,LAUREL,I 0075,,I75 S,,,,,,,,,37.017924178,-84.100411757,31.778,11/11/2022 12:00:00 AM,1453,2,2,0,0,RAINING,WET,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,11/14/2022 2:39:26 AM,False,1134,Accepted,
30813352,KSP0300,KY STATE POLICE POST 03,Accepted,SIMPSON,I 0065,,I65 N,,,,,,,,,36.653282087,-86.565780091,1.050,11/11/2022 12:00:00 AM,0601,2,2,0,0,RAINING,FLOODED,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & HILLCREST,DARK-HWY LIGHTED/OFF,,,11/14/2022 9:06:59 AM,False,397,Accepted,
30813357,KSP0300,KY STATE POLICE POST 03,Accepted,SIMPSON,I 0065,,I65 SB,,,,,,,,,36.661172920,-86.559794292,1.686,11/11/2022 12:00:00 AM,0458,1,1,0,0,RAINING,FLOODED,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,,,11/14/2022 9:07:20 AM,False,752,Accepted,
30813355,KSP0300,KY STATE POLICE POST 03,Accepted,SIMPSON,I 0065,,I65 SB,,,,,,,,,36.661172920,-86.559794292,1.686,11/11/2022 12:00:00 AM,0458,1,1,0,0,RAINING,FLOODED,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,,,11/14/2022 9:07:10 AM,False,752,Accepted,
30818904,KSP0300,KY STATE POLICE POST 03,Accepted,SIMPSON,I 0065,,I65 SB,,,,,,,,,36.661172920,-86.559794292,1.686,11/11/2022 12:00:00 AM,0458,1,1,0,0,RAINING,FLOODED,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,,,11/15/2022 12:31:26 PM,False,752,Accepted,
30807943,KSP0300,KY STATE POLICE POST 03,Accepted,SIMPSON,I 0065,,I65 SB,,,,,,,,,36.656138450,-86.563907976,1.268,11/11/2022 12:00:00 AM,0458,2,2,0,0,RAINING,FLOODED,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,,,11/12/2022 2:17:19 PM,False,752,Accepted,
30910545,0470100,ELIZABETHTOWN POLICE DEPT.,Accepted,HARDIN,US0031W,,DIXIE,AVE,N,,,,DIECKS,,MEMORIAL,37.708835034,-85.874261092,18.039,11/10/2022 12:00:00 AM,1209,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,12/8/2022 2:49:09 PM,False,0118,Accepted,
30804919,0890000,MUHLENBERG CO SHERIFF DEPT,Accepted,MUHLENBERG,KY0181,2200,GREENVILLE,RD,,,,,,,,37.187078064,-87.165633689,10.754,11/10/2022 12:00:00 AM,1426,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,,,11/11/2022 10:39:11 AM,False,1505,Accepted,
30799744,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,MUHAMMAD ALI,BLVD,W,KY1020,2ND,,,,,38.250783510,-85.754233824,0.089,11/9/2022 12:00:00 AM,1335,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,11/10/2022 7:17:25 AM,False,7347,Accepted,
