IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,
29486332,0300000,DAVIESS COUNTY SHERIFF DEPT.,Accepted,DAVIESS,US0060,,,,,,,,,,,37.794595887,-87.048719058,0.174,12/20/2021 12:00:00 AM,1631,2,2,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,CURVE & GRADE,DAYLIGHT,KY0144,US0060,12/20/2021 10:20:07 PM,False,1143,Accepted,
29557818,0170000,CALDWELL COUNTY SHERIFF,Accepted,CALDWELL,I 0024,,I24 W,,,,,,,,,36.963993582,-87.866748559,56.135,12/20/2021 12:00:00 AM,2016,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DARK (UNKNOWN ROADWAY LIGHTING),,,1/10/2022 3:35:38 PM,False,45,Accepted,
29793756,0780000,MARION COUNTY SHERIFF DEPT.,Accepted,MARION,US0068,,NEW CAMPBELLSVILLE,RD,,,LOVERS,,,,,37.514855940,-85.297276766,5.778,12/19/2021 12:00:00 AM,2138,2,2,0,5,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,3/9/2022 11:01:31 AM,False,1206,Accepted,
29478305,KSP1500,KY STATE POLICE POST 15,Accepted,MARION,US0068,,CAMPBELLSVILLE,HWY,,,,,,,,37.526983654,-85.302238896,6.663,12/18/2021 12:00:00 AM,0124,1,1,0,0,CLOUDY,WET,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,12/18/2021 8:44:09 AM,False,272,Accepted,
29477147,0340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,KY0004,,,,,,,,,,,38.074883624,-84.503029951,0.164,12/17/2021 12:00:00 AM,1650,2,2,0,0,RAINING,WET,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,CURVE & LEVEL,DARK-HWY LIGHTED/OFF,US0025,KY0004,12/17/2021 9:00:12 PM,False,58937,Accepted,
29493654,0370200,KY STATE POLICE CVE,Accepted,LAUREL,I 0075,,I75 N,,,,,,,,,37.161756789,-84.114732894,41.783,12/16/2021 12:00:00 AM,2027,1,1,0,0,RAINING,WET,False,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,CURVE & GRADE,DARK-HWY NOT LIGHTED,,,12/22/2021 6:16:02 PM,False,C-325,Accepted,
29491631,0370000,FRANKLIN COUNTY SHERIFF,Accepted,FRANKLIN,US0127,,US127,,S,,,,,,,38.162834338,-84.895637700,4.760,12/16/2021 12:00:00 AM,1721,3,3,0,0,RAINING,WET,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,12/22/2021 7:59:10 AM,False,1151,Accepted,
29545370,0780000,MARION COUNTY SHERIFF DEPT.,Accepted,MARION,US0068,,NEW CAMPBELLSVILLE,RD,,,,,,,,37.461339111,-85.297111172,1.830,12/15/2021 12:00:00 AM,1538,2,2,0,1,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,1/8/2022 11:20:29 AM,False,1209,Accepted,
29474860,0190400,FT. THOMAS POLICE DEPARTMENT,Accepted,CAMPBELL,KY1120,,MEMORIAL,PKWY,,,CLOVER RIDGE,,,,,39.090891052,-84.456963582,2.867,12/15/2021 12:00:00 AM,1700,1,1,0,0,CLOUDY,DRY,False,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,12/17/2021 8:22:50 AM,False,4320,Accepted,
29486503,0690000,LINCOLN COUNTY SHERIFF DEPT.,Accepted,LINCOLN,KY3248,,CARMENS,LN,,,,,,,,37.570690780,-84.688220741,0.271,12/15/2021 12:00:00 AM,1434,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DAYLIGHT,,,12/20/2021 11:38:37 PM,False,55,Accepted,
29475759,0540100,MADISONVILLE POLICE DEPT.,Accepted,HOPKINS,KY1581,344,PRIDE,AVE,,,,,,,,37.334814362,-87.506344373,0.059,12/14/2021 12:00:00 AM,1405,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & HILLCREST,DAYLIGHT,,,12/17/2021 11:57:56 AM,False,66,Accepted,
29483205,KSP1100,KY STATE POLICE POST 11,Accepted,WHITLEY,I 0075,,I75 S,,,,,,,,,36.674220682,-84.133544578,6.331,12/14/2021 12:00:00 AM,1634,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & GRADE,DAYLIGHT,,,12/20/2021 8:21:39 AM,False,307,Accepted,
29433500,0340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,,,HART,RD,,,,,CROSS,,ROMANY,38.024177474,-84.484354062,0.387,12/13/2021 12:00:00 AM,0834,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & GRADE,DAYLIGHT,,,12/13/2021 8:29:13 PM,False,57918,Accepted,
29440958,0080000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,I 0075,,,,,,,,,,,38.917992429,-84.627760771,0.028,12/13/2021 12:00:00 AM,1315,2,2,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DAYLIGHT,RICHWOOD DR,I 0075,12/14/2021 9:41:32 AM,False,3304,Accepted,
29461837,1140000,WARREN COUNTY SHERIFF DEPT.,Accepted,WARREN,US0231,,SCOTTSVILLE,RD,,,,,,,,36.884876141,-86.364569189,4.316,12/12/2021 12:00:00 AM,1957,1,1,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,12/14/2021 7:32:22 PM,False,472,Accepted,
29416582,0340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,KY0004,,NEW CIRCLE,RD,W,,,KY0004,KY4 EXIT8 RAMP FROM US25,KY0004,KY4 EXIT9A RAMP TO KY922 S,38.075102353,-84.500421111,9.037,12/12/2021 12:00:00 AM,1820,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,12/13/2021 1:02:57 AM,False,58950,Accepted,
29417528,KSP1100,KY STATE POLICE POST 11,Accepted,PULASKI,KY0080,,HAL ROGERS,PKWY,,KY0461,KY461,,,,,37.159618984,-84.496491159,27.680,12/10/2021 12:00:00 AM,1150,2,2,0,0,RAINING,WET,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,12/13/2021 8:28:03 AM,False,376,Accepted,
29417398,0930400,OLDHAM COUNTY POLICE DEPT.,Accepted,OLDHAM,I 0071,,I71 S,,,,,I 0071,I71 S EXIT14 ON RAMP FROM KY329,I 0071,I71 S REST AREA13 OFF RAMP,38.345231005,-85.495950167,14.224,12/10/2021 12:00:00 AM,1819,1,1,0,0,CLOUDY,WET,False,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,12/13/2021 7:39:49 AM,False,3065,Accepted,
29421139,0350100,FLEMINGSBURG POLICE DEPARTMENT,Accepted,FLEMING,KY0559,,FOXSPRING,AVE,,,,,,,,38.426849577,-83.722158234,5.452,12/10/2021 12:00:00 AM,0840,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,12/13/2021 11:45:08 AM,False,101,Accepted,
29436825,0370000,FRANKLIN COUNTY SHERIFF,Accepted,FRANKLIN,US0127,,US127,,S,,,,,,,38.158577621,-84.893575276,4.435,12/9/2021 12:00:00 AM,1748,2,2,0,0,CLOUDY,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,12/14/2021 2:44:38 AM,False,1151,Accepted,
29406227,0340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,KY0004,,,,,,,,,,,38.075082917,-84.501927866,0.226,12/8/2021 12:00:00 AM,0832,2,2,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR TO REAR,STRAIGHT & GRADE,DAYLIGHT,KY0004,KY0004,12/9/2021 1:07:22 PM,False,40247,Accepted,
29403933,0080000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,I 0075,,I75 N,,,I 0075,I75 N EXIT175 OFF RAMP TO  RICHWOOD DR,,,,,38.921192153,-84.629349644,175.613,12/8/2021 12:00:00 AM,0355,2,2,0,0,CLOUDY,ICE,False,COLLISION WITH PARKED VEHICLE,REAR END,CURVE & GRADE,DARK-HWY LIGHTED/ON,,,12/9/2021 1:27:15 AM,False,3311,Accepted,
29409836,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 N,,,,,I 0064,I64 W EXIT19B RAMP TO I265 N,I 0064,I265 N EXIT25B RAMP TO I64 W,38.225338485,-85.505246461,25.660,12/8/2021 12:00:00 AM,1712,3,3,0,0,CLOUDY,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,12/10/2021 8:11:04 AM,False,7751,Accepted,
29436822,0370000,FRANKLIN COUNTY SHERIFF,Accepted,FRANKLIN,I 0064,,I64 E,,,,,,,,,38.155301010,-84.929232511,51.165,12/7/2021 12:00:00 AM,2046,1,1,0,0,CLOUDY,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,12/14/2021 2:44:28 AM,False,1151,Accepted,
29443430,0600200,PIPPA PASSES POLICE DEPT.,Accepted,KNOTT,KY0899,,KY899,,,KY1697,SPRUCE PINE,,,,,37.333158264,-82.878896188,5.288,12/6/2021 12:00:00 AM,1520,2,2,0,0,RAINING,WET,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DAYLIGHT,,,12/14/2021 10:47:14 AM,False,551,Accepted,
29509624,0370000,FRANKLIN COUNTY SHERIFF,Accepted,FRANKLIN,I 0064,,I64 E,,,,,,,,,38.151314560,-84.952941479,49.835,12/6/2021 12:00:00 AM,0610,2,1,0,0,RAINING,WET,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,12/28/2021 1:41:53 PM,False,1299,Accepted,
29390190,0630000,LAUREL COUNTY SHERIFF DEPT.,Accepted,LAUREL,I 0075,42,I75 N,,,,,,,,,37.155812697,-84.112741564,41.369,12/4/2021 12:00:00 AM,1455,1,1,0,1,CLOUDY,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,12/6/2021 1:37:05 AM,False,1136,Accepted,
29388393,0150000,BULLITT COUNTY SHERIFF DEPT.,Accepted,BULLITT,I 0065,,I65 S,,,,,I 0065,I65 TURN AROUND107,I 0065,I65 TURN AROUND109,37.871971641,-85.703748155,107.927,12/4/2021 12:00:00 AM,1730,1,1,0,0,CLEAR,DRY,False,COLLISION WITH NON-FIXED OBJECT ,SINGLE VEHICLE,STRAIGHT & LEVEL,DUSK,,,12/5/2021 10:10:57 AM,False,1277,Accepted,
29391180,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1065,,OUTER,LOOP,,,BRIARCLIFF,,,,,38.136190090,-85.697134384,5.465,12/4/2021 12:00:00 AM,1233,2,2,0,0,CLEAR,DRY,True,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,12/6/2021 8:44:54 AM,False,5026,Accepted,
29391170,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,I264 W,,,,,,,,,38.190705204,-85.728738794,12.138,12/4/2021 12:00:00 AM,1253,3,3,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,12/6/2021 8:44:12 AM,False,5389,Accepted,
29391124,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,I264 W,,,,,I 0264,I264 W EXIT10 ON RAMP FROM KY1020,I 0264,I264 W EXIT9 OFF RAMP TO KY1865,38.189662442,-85.778406740,9.511,12/3/2021 12:00:00 AM,1442,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,,,12/6/2021 8:41:43 AM,False,5221,Accepted,
29382411,KSP1100,KY STATE POLICE POST 11,Accepted,LAUREL,I 0075,,I75 N,,,,,,,,,37.208890798,-84.174561491,46.488,12/2/2021 12:00:00 AM,1046,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,12/3/2021 10:04:59 AM,False,476,Accepted,
30683964,0660000,LESLIE COUNTY SHERIFF DEPT.,Accepted,LESLIE,HR9006,9006,HR9006,,,,,,,,,37.218967525,-83.364408438,48.793,12/2/2021 12:00:00 AM,1242,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,10/13/2022 10:34:48 AM,False,SO11,Accepted,
29382229,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,PENDLETON,RD,,,,,,,,38.053737922,-85.870538437,1.068,12/2/2021 12:00:00 AM,1758,1,1,0,1,CLOUDY,DRY,False,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,12/3/2021 9:16:25 AM,False,7234,Accepted,
29379704,0100100,ASHLAND POLICE DEPARTMENT,Accepted,BOYD,,1500,CARTER,AVE,,,,,,,,38.477943105,-82.640712121,1.327,12/2/2021 12:00:00 AM,1108,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,12/2/2021 5:55:26 PM,False,1520,Accepted,
29382208,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,,I265 N,,,,,,,,,38.222502190,-85.505528623,25.464,12/2/2021 12:00:00 AM,0558,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,12/3/2021 9:14:55 AM,False,4903,Accepted,
29405375,1050100,GEORGETOWN POLICE DEPARTMENT,Accepted,SCOTT,I 0075,,I75 N,,,,,,,,,38.212023862,-84.532581142,124.556,12/1/2021 12:00:00 AM,2103,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,12/9/2021 10:02:00 AM,False,857,Accepted,
29373292,0330000,ESTILL COUNTY SHERIFF DEPT.,Accepted,ESTILL,KY0089,,WINCHESTER,RD,,,,,,,,37.717191929,-83.980970842,12.672,12/1/2021 12:00:00 AM,0801,3,3,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,12/1/2021 10:19:18 AM,False,SO1,Accepted,
29381860,0560400,SHIVELY POLICE DEPARTMENT,Accepted,JEFFERSON,I 0264,,I264 E,,,,,I 0264,I264 E EXIT5 ON RAMP FROM KY1934,I 0264,I264 E EXIT8B OFF RAMP TO US31W S,38.201502790,-85.827459741,5.612,11/30/2021 12:00:00 AM,1429,4,4,0,1,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,12/3/2021 7:07:41 AM,False,7088,Accepted,
29396455,0080200,FLORENCE POLICE DEPARTMENT,Accepted,BOONE,KY0536,,MT ZION,RD,,I 0075,I75 N EXIT178 ON RAMP FROM  MT ZION RD,,,,,38.956428246,-84.632965812,13.457,11/30/2021 12:00:00 AM,1909,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,12/7/2021 12:01:57 PM,False,20,Accepted,
29380987,0080000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,KY0338,,RICHWOOD,RD,,I 0075,I75 N EXIT175 ON RAMP FROM  RICHWOOD DR,,,,,38.917770279,-84.627992107,0.205,11/30/2021 12:00:00 AM,1700,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,12/3/2021 1:53:08 AM,False,3751,Accepted,
29375523,0890200,CENTRAL CITY POLICE DEPARTMENT,Accepted,MUHLENBERG,US0062,,EVERLY BROTHERS,BLVD,,,MASSEY,,,,,37.281304055,-87.133192172,17.007,11/30/2021 12:00:00 AM,1125,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DAYLIGHT,,,12/1/2021 6:27:59 PM,False,164,Accepted,
29370417,0340300,UNIVERSITY OF KENTUCKY POLICE,Accepted,FAYETTE,US0027,,LIMESTONE,,S,,TRANSCRIPT,,,,,38.031509998,-84.509483254,4.857,11/30/2021 12:00:00 AM,1322,2,2,0,0,CLEAR,DRY,False,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,11/30/2021 5:14:52 PM,False,6510,Accepted,
29369971,0080000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,US0025,,DIXIE,HWY,,,SHORLAND,,,,,38.922046064,-84.625967171,5.083,11/29/2021 12:00:00 AM,1625,2,2,0,0,CLEAR,DRY,False,VEHICLE BACKING IN INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,11/30/2021 3:52:44 PM,False,3751,Accepted,
29375268,1110000,TRIGG COUNTY SHERIFF DEPT.,Accepted,TRIGG,I 0024,,I24 W,,,,,,,,,36.877935069,-87.728502658,65.803,11/29/2021 12:00:00 AM,1026,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,12/1/2021 5:28:05 PM,False,201,Accepted,
29369625,0080000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,US0025,,DIXIE,HWY,,,,,,,,38.917767600,-84.623452542,4.759,11/29/2021 12:00:00 AM,1616,2,2,0,1,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,11/30/2021 2:32:59 PM,False,3763,Accepted,
29363938,1060000,SHELBY COUNTY SHERIFF DEPT.,Accepted,SHELBY,KY0053,,MT EDEN,RD,,,,,,,,38.201121280,-85.206761204,7.265,11/28/2021 12:00:00 AM,1313,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,11/29/2021 10:17:27 AM,False,36,Accepted,
29375262,1110000,TRIGG COUNTY SHERIFF DEPT.,Accepted,TRIGG,I 0024,,I24 E,,,,,,,,,36.928980653,-87.811659344,60.006,11/28/2021 12:00:00 AM,1639,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,12/1/2021 5:27:50 PM,False,205,Accepted,
29363622,0730000,MCCRACKEN COUNTY SHERIFF DEPT.,Accepted,MCCRACKEN,I 0024,MM2,I24 W,,,,,,,,,37.104348842,-88.690654774,2.466,11/28/2021 12:00:00 AM,1242,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,11/29/2021 9:31:22 AM,False,26,Accepted,
29483152,0630000,LAUREL COUNTY SHERIFF DEPT.,Accepted,LAUREL,I 0075,,I75 N,,,,,,,,,37.193360251,-84.148029930,44.664,11/28/2021 12:00:00 AM,0944,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,12/20/2021 8:07:57 AM,False,1122,Accepted,
29375260,1110000,TRIGG COUNTY SHERIFF DEPT.,Accepted,TRIGG,I 0024,,I24 W,,,,,,,,,36.952910049,-87.844684490,57.496,11/27/2021 12:00:00 AM,1210,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,12/1/2021 5:27:44 PM,False,210,Accepted,
