IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,
27576611,1060100,SHELBYVILLE POLICE DEPARTMENT,Accepted,SHELBY,KY0053,1635,MT EDEN,RD,,,,,,,,38.186600401,-85.212052066,6.197,12/14/2020 12:00:00 AM,1828,1,1,0,0,CLEAR,DRY,False,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,12/17/2020 2:26:17 PM,False,230,Accepted,
27569059,0340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,KY0004,,NEW CIRCLE,RD,W,,,KY0004,KY4 EXIT9A RAMP FROM KY922 S,KY0004,KY4 EXIT8 RAMP TO US25,38.075302919,-84.500050591,9.109,12/14/2020 12:00:00 AM,1405,2,2,0,0,CLOUDY,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DAYLIGHT,,,12/15/2020 1:18:29 PM,False,56412,Accepted,
27562126,0591300,FT. MITCHELL POLICE DEPARTMENT,Accepted,KENTON,I 0075,,I75 N,,,,,I 0075,I75 N EXIT186 OFF RAMP TO  BUTTERMILK PIKE,I 0075,I75 N EXIT186 ON RAMP FROM  BUTTERMILK PIKE,39.050301719,-84.568972676,186.693,12/13/2020 12:00:00 AM,0348,2,2,0,0,CLOUDY,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,12/14/2020 5:52:19 AM,False,FM16,Accepted,
27562921,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0150,,BROADWAY,,E,KY0061,JACKSON,,,,,38.245232303,-85.745629831,3.068,12/12/2020 12:00:00 AM,2310,2,2,0,2,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,12/14/2020 8:54:15 AM,False,5135,Accepted,
27662941,0080000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,I 0075,,I75 S,,,,,,,,,38.934151372,-84.631649370,176.508,12/12/2020 12:00:00 AM,1214,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DAYLIGHT,,,1/12/2021 2:25:19 PM,False,3761,Accepted,
27564014,0930400,OLDHAM COUNTY POLICE DEPT.,Accepted,OLDHAM,I 0071,,I71 N,,,,,,,,,38.340443519,-85.505160661,13.625,12/12/2020 12:00:00 AM,1340,3,3,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,12/14/2020 11:11:58 AM,False,3072,Accepted,
27576605,1060100,SHELBYVILLE POLICE DEPARTMENT,Accepted,SHELBY,US0060,,MIDLAND,TRL,,,VILLAGE PLAZA,,,,,38.212648127,-85.241490360,9.323,12/11/2020 12:00:00 AM,0918,2,2,0,0,CLEAR,DRY,False,VEHICLE BACKING IN INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,12/17/2020 2:25:39 PM,False,224,Accepted,
27562883,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0071,,,,,,,,,,,38.313842147,-85.578568370,0.174,12/11/2020 12:00:00 AM,1321,2,2,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,SIDESWIPE-SAME DIRECTION,CURVE & GRADE,DAYLIGHT,I 0071,I 0071,12/14/2020 8:51:47 AM,False,8278,Accepted,
27562611,1150100,SPRINGFIELD POLICE DEPARTMENT,Accepted,WASHINGTON,KY0055,,LEBANON,RD,,,,,,,,37.689872963,-85.233031846,4.487,12/11/2020 12:00:00 AM,1626,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & HILLCREST,DAYLIGHT,,,12/14/2020 7:46:26 AM,False,65,Accepted,
27566826,0630000,LAUREL COUNTY SHERIFF DEPT.,Accepted,LAUREL,I 0075,,I75 S,,,,,,,,,36.987591103,-84.109295239,29.606,12/11/2020 12:00:00 AM,2100,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,12/15/2020 12:06:39 AM,False,1138,Accepted,
27553429,0591300,FT. MITCHELL POLICE DEPARTMENT,Accepted,KENTON,I 0075,,I75 N,,,,,,,,,39.044020353,-84.578731245,185.994,12/10/2020 12:00:00 AM,0740,2,2,0,1,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAWN,,,12/11/2020 2:30:56 AM,False,FM11,Accepted,
27771747,1150000,WASHINGTON CTY SHERIFF DEPT,Accepted,WASHINGTON,KY0055,,LEBANON,RD,,,,,,,,37.659233569,-85.236891732,2.299,12/10/2020 12:00:00 AM,1315,3,3,0,1,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & LEVEL,DAYLIGHT,,,2/10/2021 12:57:16 PM,False,25,Accepted,
27568381,KSP1100,KY STATE POLICE POST 11,Accepted,LAUREL,I 0075,,I75 S,,,,,,,,,37.053486178,-84.098539094,34.262,12/10/2020 12:00:00 AM,1600,2,2,0,0,CLEAR,DRY,True,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,12/15/2020 10:19:26 AM,False,995,Accepted,
27605815,0630000,LAUREL COUNTY SHERIFF DEPT.,Accepted,LAUREL,I 0075,,I75 N,,,,,,,,,36.974787764,-84.111181425,28.729,12/10/2020 12:00:00 AM,1439,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,12/27/2020 7:55:30 PM,False,1123,Accepted,
27554549,KSP0200,KY STATE POLICE POST 02,Accepted,HOPKINS,KY0109,,HOSPITAL,RD,,,,,,,,37.151201112,-87.675068375,0.160,12/9/2020 12:00:00 AM,0900,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,12/11/2020 9:08:03 AM,False,1043,Accepted,
27552571,0630000,LAUREL COUNTY SHERIFF DEPT.,Accepted,LAUREL,I 0075,,I75 N,,,,,,,,,37.008376842,-84.103329269,31.080,12/9/2020 12:00:00 AM,1422,1,1,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,12/10/2020 9:48:25 PM,False,1136,Accepted,
27554769,0080200,FLORENCE POLICE DEPARTMENT,Accepted,BOONE,I 0075,,I75 N,,,,,,,,,39.017238000,-84.623605518,182.862,12/9/2020 12:00:00 AM,0700,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,12/11/2020 10:26:31 AM,False,38,Accepted,
27548183,1060100,SHELBYVILLE POLICE DEPARTMENT,Accepted,SHELBY,KY0053,,MT EDEN,RD,,,OLD SEVEN MILE,,,,,38.201907354,-85.206062107,7.337,12/7/2020 12:00:00 AM,1751,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,12/9/2020 7:37:04 PM,False,224,Accepted,
27547790,0930400,OLDHAM COUNTY POLICE DEPT.,Accepted,OLDHAM,I 0071,,I71 S,,,,,I 0071,I71 S REST AREA13 OFF RAMP,I 0071,I71 S REST AREA13 ON RAMP,38.338611658,-85.520393854,12.854,12/5/2020 12:00:00 AM,1848,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,12/9/2020 5:36:35 PM,False,3099,Accepted,
27564000,0930400,OLDHAM COUNTY POLICE DEPT.,Accepted,OLDHAM,I 0071,,I71 S,,,I 0071,I71 S EXIT14 ON RAMP FROM KY329,,,,,38.345830906,-85.494647870,14.365,12/5/2020 12:00:00 AM,1030,2,2,0,1,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,12/14/2020 11:11:28 AM,False,3060,Accepted,
27537580,1060000,SHELBY COUNTY SHERIFF DEPT.,Accepted,SHELBY,KY0053,,MT EDEN,RD,,,OLD SEVEN MILE,,,,,38.201066861,-85.206814498,7.260,12/4/2020 12:00:00 AM,1024,2,2,0,0,CLOUDY,WET,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,12/7/2020 11:30:41 AM,False,15,Accepted,
27548161,1060100,SHELBYVILLE POLICE DEPARTMENT,Accepted,SHELBY,US0060,,MIDLAND,TRL,,,,,PEACHTREE,,HOSPITAL,38.212458267,-85.236757599,9.584,12/4/2020 12:00:00 AM,1552,2,2,0,0,CLOUDY,WET,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,12/9/2020 7:33:28 PM,False,140,Accepted,
27537234,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,3720,BROADWAY,,W,,,,,,,38.249998864,-85.812774699,1.300,12/4/2020 12:00:00 AM,1334,2,2,0,0,CLOUDY,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,12/7/2020 10:33:15 AM,False,5161,Accepted,
27541295,1060000,SHELBY COUNTY SHERIFF DEPT.,Accepted,SHELBY,KY0053,,MT EDEN,RD,,,,,,,,38.199728446,-85.207512612,7.160,12/4/2020 12:00:00 AM,1747,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,,,12/8/2020 9:02:49 AM,False,36,Accepted,
27540947,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0150,,BROADWAY,,E,,BROOK,,,,,38.245603644,-85.751702517,2.729,12/4/2020 12:00:00 AM,0714,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,12/8/2020 8:07:53 AM,False,5135,Accepted,
27526435,0340200,LEXINGTON POLICE DEPARTMENT,Accepted,FAYETTE,KY0004,,NEW CIRCLE,RD,W,,,KY0004,KY4 EXIT7 RAMP TO US421,KY0004,KY4 EXIT6 ON RAMP FROM KY1681,38.065779152,-84.536598100,6.787,12/3/2020 12:00:00 AM,1611,2,2,0,1,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,12/3/2020 8:06:07 PM,False,55504,Accepted,
27528768,0080200,FLORENCE POLICE DEPARTMENT,Accepted,BOONE,I 0075,,I75 N,,,,,,,,,39.006065430,-84.641811365,181.632,12/3/2020 12:00:00 AM,1250,2,2,0,0,CLOUDY,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,12/4/2020 12:53:56 PM,False,38,Accepted,
27530771,0080200,FLORENCE POLICE DEPARTMENT,Accepted,BOONE,I 0075,,I75 N,,,,,,,,,39.007978016,-84.638689495,181.843,12/2/2020 12:00:00 AM,0620,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,12/5/2020 1:18:47 AM,False,61,Accepted,
27525047,0100100,ASHLAND POLICE DEPARTMENT,Accepted,BOYD,,,CLEMENTS,DR,,,,,,,,38.478767131,-82.656079068,0.110,12/2/2020 12:00:00 AM,1322,2,2,0,0,CLEAR,DRY,True,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & GRADE,DAYLIGHT,,,12/3/2020 1:29:30 PM,False,1515,Accepted,
27537043,0180000,CALLOWAY COUNTY SHERIFF DEPT.,Accepted,CALLOWAY,KY0094,,KY94,,E,,,,,,,36.612508196,-88.287886986,11.297,12/2/2020 12:00:00 AM,2005,2,2,0,1,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,12/7/2020 9:55:00 AM,False,14,Accepted,
27522472,0370200,KY STATE POLICE CVE,Accepted,LAUREL,I 0075,,,,,,,,,,,36.981228598,-84.110559846,0.010,12/1/2020 12:00:00 AM,1941,2,2,0,0,CLOUDY,WET,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,I 0075,KY0770,12/2/2020 8:38:17 PM,False,C-325,Accepted,
27522395,0080000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,KY3503,,SAM NEACE,DR,,,,,BERBERICH,KY0536,MT ZION,38.957193245,-84.628056923,0.065,12/1/2020 12:00:00 AM,1608,1,1,0,0,CLOUDY,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,12/2/2020 7:50:41 PM,False,3726,Accepted,
27514358,0080200,FLORENCE POLICE DEPARTMENT,Accepted,BOONE,I 0075,,I75 N,,,,,,,,,39.011239124,-84.633420481,182.200,11/30/2020 12:00:00 AM,1641,2,2,0,0,SNOWING,WET,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,11/30/2020 7:54:35 PM,False,27,Accepted,
27518555,0080000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,I 0075,,I75 N,,,,,,,,,38.911208416,-84.628240231,174.990,11/29/2020 12:00:00 AM,1720,2,2,0,0,CLOUDY,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DUSK,,,12/1/2020 9:16:27 PM,False,3309,Accepted,
27516991,0080200,FLORENCE POLICE DEPARTMENT,Accepted,BOONE,I 0075,,I75 N,,,,,,,,,39.016378739,-84.625040428,182.766,11/29/2020 12:00:00 AM,1324,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,12/1/2020 2:09:58 PM,False,40,Accepted,
27516989,0080200,FLORENCE POLICE DEPARTMENT,Accepted,BOONE,I 0075,,I75 N,,,,,,,,,39.018098465,-84.622209494,182.956,11/29/2020 12:00:00 AM,1109,4,4,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,12/1/2020 2:09:52 PM,False,40,Accepted,
27946778,1170000,WEBSTER COUNTY SHERIFF DEPT.,Accepted,WEBSTER,KY0056,,KY56,,,,,,,,,37.609074713,-87.519588332,12.955,11/26/2020 12:00:00 AM,1303,2,2,0,0,CLOUDY,DRY,True,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,,DAYLIGHT,,,3/30/2021 12:21:37 PM,False,85,Accepted,
27497522,0080000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,I 0075,,I75 N,,,,,,,,,38.922377694,-84.629614339,175.714,11/24/2020 12:00:00 AM,1156,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,11/25/2020 8:10:09 AM,False,3705,Accepted,
27498095,0080200,FLORENCE POLICE DEPARTMENT,Accepted,BOONE,I 0075,,I75 N,,,,,,,,,39.004135689,-84.645050186,181.394,11/24/2020 12:00:00 AM,0752,2,2,0,0,CLOUDY,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,11/25/2020 10:54:48 AM,False,26,Accepted,
27627314,0260000,CLAY COUNTY SHERIFF DEPT.,Accepted,CLAY,KY0011,,KY11,,,,,,BIG WILDCAT,,LAUREL BRANCH,37.233836266,-83.690887178,15.620,11/23/2020 12:00:00 AM,1650,2,2,0,0,CLOUDY,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,1/3/2021 10:42:22 AM,False,1107,Accepted,
27499841,0900000,NELSON COUNTY SHERIFF DEPT.,Accepted,NELSON,,,MCKAY,AVE,,,,,,,,37.912779959,-85.316043431,0.050,11/23/2020 12:00:00 AM,0730,1,1,0,0,CLOUDY,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,11/25/2020 9:41:31 PM,False,49,Accepted,
27498056,0080000,BOONE COUNTY SHERIFF DEPT.,Accepted,BOONE,I 0275,,I275 E,,,,,,,,,39.083233969,-84.735717300,8.469,11/23/2020 12:00:00 AM,1047,2,2,0,1,CLOUDY,DRY,False,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,11/25/2020 10:47:20 AM,False,3765,Accepted,
27517074,0591000,LAKESIDE PK/CRESTVIEW HILLS PD,Accepted,KENTON,I 0275,,I275 W,,,,,,,,,39.025835512,-84.563640301,81.729,11/22/2020 12:00:00 AM,0622,2,2,0,0,CLOUDY,DRY,False,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,12/1/2020 2:44:40 PM,False,1430,Accepted,
27488902,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0071,,I71 S,,,,,I 0071,I71 S EXIT35B ON RAMP FROM KY841 S,I 0071,I71 S EXIT9A RAMP TO I265 W,38.313257803,-85.585293455,8.879,11/21/2020 12:00:00 AM,0741,1,1,0,0,RAINING,WET,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,,,11/23/2020 9:26:53 AM,False,7751,Accepted,
